sector,project_name,original_cost_cr,revised_cost_cr,anticipated_cost_cr,expenditure_cum_cr,cost_overrun_pct,overrun_flag,overrun_ratio
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM MARRIPUDI (CH. 285+500) TO SOMAVARAPPADU (CH. 314+600) - [N24002125,976.4,,976.4,55.64,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM VANKARAKUNTA 45.700 KM. TO ODULAPALLE 72.000 KM. OF NH - [N24001843,992.89,,992.89,28.78,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,KANPUR LUCKNOW EXPRESSWAY PKG-1 CONSTRUCTION OF 6-LANE TO EIGHT LANE OF KANPUR LUCKNOW EXPRESSWAY (N - [N24001745,1972.1,,1936.0,415.21,,0,-0.018305359768774357
ROAD TRANSPORT AND HIGHWAYS,4L PS FROM KURNOOL (EXISTING KM. 5.400 OF NH-40/DESIGN KM.0.000) TO MANDLEM (EXISTING KM.38.000/DESI - [N24001982,827.39,,827.39,185.65,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4 LANING OF NH 544D FROM EXISTING KM 346.300 OF NH 44 (DESIGN CHAINAGE KM 0.000) TO KM 39.380 (DESIG - [N24001980,907.76,,907.76,214.67,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM CHANDRASEKHARAPURAM (CH. 228+000) TO POLAVARAM (CH. 260 - [N24002123,1292.65,,1292.65,27.33,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,SIX LANING FROM KODUNGALLUR TO EDAPALLY SECTION OF NH –66 (OLD NH-17) FROM DESIGN CHAINAGE 397+750 ( - [N24001653,3565.82,,3064.11,1817.56,,0,-0.14069975489508724
ROAD TRANSPORT AND HIGHWAYS,BAKHTIYARPUR RAJAULI PKG-III FROM KM 101.630 TO KM 152.520 NH20 - [N24001708,2156.22,,2156.22,2134.67,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L OF VEERA KAVERI RAJA PURAM TO PONDAVAKKAM FROM KM 61.380 TO KM 96.040 OF NH 716B (PKG-III) - [N24001819,1102.63,,1303.0,626.36,,0,0.18172006928888193
ROAD TRANSPORT AND HIGHWAYS,6L OF CHITTOOR TO THATCHUR FROM KUMARAJAPET TO VEERA KAVERI RAJA PURAM FROM KM 43.800 TO KM 61.380 O - [N24001988,591.99,703.0,703.0,128.44,,0,0.18752005946046385
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM ODULAPALLE 72.000 KM. TO NALLACHERUVUPALLI 96.300 KM. - [N24001844,1058.9,,1058.9,55.89,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,BANGALORE CHENNAI EXPRESSWAY (PHASE-II PKG-III) FROM KM.127.000 TO KM 156.000 (BANGARUPALEM TO GUDIP - [N24001821,1137.74,,1289.0,760.64,,0,0.13294777365654717
ROAD TRANSPORT AND HIGHWAYS,REHABILITATION AND UPGRADATION TO 4L CONFIGURATION and STRENGTHENING OF SIHUNI TO RAJOL FROM KM 51.0 - [N24002050,696.65,698.0,698.46,269.44,,0,0.0025981482810594403
ROAD TRANSPORT AND HIGHWAYS,BHARATMALA PARIYOJANA OF BOKARO JAINA MORE - GOLA SECTION OF NH-320 FROM KM. 21.110 TO KM. 53.600 IN - [N24002056,964.64,,964.64,362.33,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L GREENFIELD KANPUR - LUCKNOW (EXPRESSWAY) PKG II FROM KM. 28.500 TO KM. 73.744 - [N24001731,2470.64,,2335.0,407.81,,0,-0.054900754460382686
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,BANGALORE CHENNAI EXPRESSWAY (PHASE-II PKG-I) FROM KM.71.000 TO KM 96.000 (BETHAMANGALA IN THE STATE - [N24001822,1075.27,,1307.0,657.86,,0,0.21550866294047077
ROAD TRANSPORT AND HIGHWAYS,"IMPROVEMENT AND UP-GRADATION OF EXISTING ROAD TO 4L PS FROM KM 175.080 TO 229.070, FROM END OF HARDO - [N24001728",1138.81,,1138.81,194.8,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,SIX LANING FROM START OF VALANCHERY BYPASS TO KAPPIRIKKAD-SECTION OF NH-66(OLD NH-17) FROM DESIGN CH - [N24001659,3375.31,,3790.17,2082.51,,0,0.1229101919527392
ROAD TRANSPORT AND HIGHWAYS,"IMPROVEMENT AND UP-GRADATION OF EXISTING ROAD TO 4L PS FROM KM 123.650 TO 175.080, FROM START OF SHA - [N24002094",1212.26,,1212.26,182.1,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L GREENFIELD ALIGNMENT OF AMAS TO SHIVRAMPUR FROM 0.000 KM. TO 55.002 KM. OF NH 119 D (PKG-I) - [N24002065,1390.92,,1390.92,35.12,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L PS FROM MANDLEM (EXISTING KM. 38.000/DESIGN KM.30.600) TO ATMAKUR (EXISTING KM.73.000/DESIGN KM 6 - [N24001984,887.28,,887.28,49.18,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,BANGALORE CHENNAI EXPRESSWAY (PHASE-II PKG-II) FROM KM.96.000 TO KM 127.000 (BAIREDDYPALLE TO BANGAR - [N24001985,1942.94,2171.0,2171.0,744.6,,0,0.11737881766807001
ROAD TRANSPORT AND HIGHWAYS,6L AMRITSAR-BATHINDA GREENFIELD SECTION FROM JN. WITH BHAGTA BHAI KA-BHADAUR ROAD NEAR DYALPURA BHAI - [N24002076,2029.17,2029.0,2029.0,84.23,,0,-8.377809646312175e-05
ROAD TRANSPORT AND HIGHWAYS,INDORE - EDLABAD (PKG-II) [TEJAJINAGAR TO BALWARA] - [N24002070,1162.8,,1162.8,420.31,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED LUDHIANA-BATHINDA GREENFIELD HIGHWAY FROM JN. WITH AMRITSAR-BATHANDA GREENFIELD - [N24002091,906.51,,906.51,134.05,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,SIX LANING FROM KAPPIRIKKAD TO THALIKULAM SECTION OF NH – 66 (OLD NH-17) FROM DESIGN CH. 335+850 (EX - [N24001655,3606.0,,3923.82,2951.34,,0,0.0881364392678869
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM AUDIREDDIPALLE 160.000 KM. TO MALLAPALLE 176.000 KM. PA - [N24001847,956.14,,956.14,19.12,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,DEVELOPMENT OF 6 LANE ACCESS CONTROLLED GREENFIELD HIGHWAY FROM KM. 97.000 TO KM. 162.500 MARADGI S - [N24001993,1589.0,,1589.0,319.5,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L FROM GAJU VILLAGE AT KM 32.982 TO DEVINAGAR BYPASS (END) AT KM 208.000 OF NH 530B (PKG 1C) - [N24001730,1384.79,,1384.79,604.81,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF (I) 4-LANE HIGHWAY FROM VIDISHA TO HINOTIYA FROM KM. 0.000 TO KM. 27.000 (LENGTH=27 - [N24002077,1000.63,,1000.63,94.24,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 4-LANE GREENFIELD JALBEHRA - SHAHBAD SECTION OF NH – 152G FROM KM 0+000 TO KM 22+850 - [N24002043,927.22,,927.22,341.13,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L OF AMBALA-CHANDIGARH GREENFIELD SECTION FROM KM. 0.000 TO KM. 25.000 WITH 4L SPUR TO LALRU FROM K - [N24002098,1641.66,,1641.66,35.0,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,REHABILITATION AND UP GRADATION FROM 4 TO 8 LANING OF CHANDIKHOLE PARADIP SECTION OF NH 53 FROM KM - [N24002080,762.75,,762.75,38.1,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF MUNGER TO MIRZACHAUKI (NH-80) SECTION FROM NEAR RASULPUR TO MIRZACHAUKI (DESIGN CH - [N24001698,1198.02,,1198.02,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING WITH PAVED SHOULDER OF SECTION FROM KM 53.600 (GOLA ON NH-320) TO KM 81.446 (ORMANJHI ON - [N24001854,1214.93,,1324.95,565.44,,0,0.09055665758521066
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM NALLACHERUVU PALLI 96.300 KM. TO YERRAGUDIPADU 129.000 - [N24001845,1253.24,,1253.24,70.44,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF RAJURA-KORPANA-ADILABAD ROAD UPTO M.S. BORDER FROM KM 32.910 TO KM 89.090 OF NH-353B - [N24001796,1013.33,,1111.33,326.8,,0,0.09671084444356713
ROAD TRANSPORT AND HIGHWAYS,4L GREENFIELD ALIGNMENT FROM KALYANAPUR TO TAL DASHRAHA OF NH-119D (PKG-III) - [N24001697,1358.0,,1358.0,43.27,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 4-LANING OF BHIWANI HANSI ROAD SECTION OF NH 148B (DESIGN LENGTH 42.934 KM) UNDER BH - [N24002042,1322.13,,1322.13,38.5,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF STRR (WEST SIDE)-NH948A- BALAGONDAPALLI (TAMIL NADU) TO KARNATAKA/TAMIL NADU BORDER F - [N24001968,1260.74,,1260.74,318.47,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF NEW 2 LANE WITH PAVED SHOULDER OF HAMIRPUR BYPASS (PACKAGE IVA) OF NH-88 (NEW NH-103 - [N24002051,739.39,,739.39,230.82,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF BASUKINATH-DEOGHAR SECTION OF NH- 114A FROM KM 85.081 TO KM 130.240 UNDER NHDP PHASE-I - [N24002055,1444.94,,1444.94,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF KHAJURI TO WYNDHAMGANJ FROM KM 219.600 TO KM 260.483 ON NH-75 PKG SEC-V ON HAM - [N24002053,1232.0,1343.0,1400.0,257.87,,0,0.13636363636363635
ROAD TRANSPORT AND HIGHWAYS,4L OF PILERU TO KALUR SECTION FROM KM 55.900 TO KM 92.800 AND KM 94.500 TO KM 95.717 - [N24001986,1047.32,,1047.32,188.88,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,UP-GRADATION TO 4-LANE WITH PAVED SHOULDER OF BHIMASAR JUNCTION OF NH-41 TO ANJAR BHUJ UPTO AIRPORT - [N24001785,1373.06,,1373.06,379.94,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF MEHGAMA HANSDIHA SECTION OF NH-33 FROM EXISTING KM 41.900 TO 93.000 IN THE STATE OF J - [N24002057,1443.77,,1443.77,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4 LANING FROM EXISTING KM 39.380 (DESIGN CH. 37.000) TO KM 74.450 (DESIGN CH. 69.000) OF MUCHUKOTA – - [N24001983,972.63,,1055.23,179.9,,0,0.08492438028849617
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM SOMAVARAPPADU (CH.314.600) TO MUPPAVARAM (CH.343+240) O - [N24002126,1103.89,,1103.89,54.54,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF RATNAGIRI - KOLHAPUR SECTION FROM KM 67.140 TO KM 112.340 OF NH-166 (PKG – II) - [N24001834,839.0,,839.0,305.41,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF KARIMNAGAR-WARANGAL SECTION OF NH- 563 FROM DESIGN CH.48.860 KM NEAR SH-1 CH.170.400 K - [N24002083,2146.86,2413.0,2413.0,651.97,,0,0.12396709613109372
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED GREENFIELD HIGHWAY FROM VANAVOLU 24.300 KM. TO VANKARAKUNTA 45.700 KM. OF NH 5 - [N24001842,750.81,,750.81,31.56,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,REHABILITATION AND UP GRADATION FROM 4 TO 8 LANING OF CHANDIKHOLE PARADIP SECTION OF NH 53 FROM KM - [N24002079,742.25,,742.25,37.1,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 4 LANE ACCESS CONTROLLED HIGHWAY FROM CHILLAKURU CROSS ROAD TO TURPUKANUPUR KM 0+000 - [N24002033,909.47,,909.47,97.03,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L OF JODHPUR ROMANA (BATHINDA) - MANDI DABWALI (PUNJAB HARYANA BORDER) SECTION OF NH-54 FROM KM. 0. - [N24002075,757.13,757.0,757.0,246.51,,0,-0.00017170102888539016
ROAD TRANSPORT AND HIGHWAYS,UPGRADATION TO 4L PS DIVIDED CARRIAGEWAY FROM PATAN (NEAR RAJPUR) TO GOJARIYA FROM KM 52.000 TO KM 1 - [N24002034,1181.34,1181.0,1181.34,275.67,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,DELHI AMRITSAR KATRA EXPRESSWAY (PHASE-II PKG XVIII) DEVELOPMENT AND UPGRADATION OF FOUR LANE ACCESS - [N24002060,1107.0,,1107.0,32.24,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF NEW DOUBLE TIER 4L ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI DIS - [N24002108,1618.96,,1618.96,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4LBERKHEDI TO GODPEHRA NH-44 - [N24001614,524.84,,524.84,2123.91,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4 LANING OF NAJIBABAD BYPASS OF NH-119 FROM KM. 105.423 TO KM. 118.373 (EXCLUDING 2.45 KM. OF NH-74 - [N24001753,570.98,,578.02,278.19,,0,0.012329678797856253
ROAD TRANSPORT AND HIGHWAYS,SIX LANING OF THURAVOOR (DESIGN KM. 378+612) TO PARAVOOR (DESIGN KM.417+000) SECTION OF NEW NH-66 (O - [N24001651,2878.97,,2878.97,46.57,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF FOUR/SIX LANE GREENFIELD LUDHIANA – RUPNAGAR NATIONAL HIGHWAY NO. NH-205K UNDER BHAR - [N24001636,1368.91,,1368.91,163.58,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,KHAMMAM DEVARAPALLE PKG II 4L ACCESS CONTROLLED (GREENFIELD) FROM SOMAVARAM VILLAGE TO CHINTAGUDEM V - [N24001483,637.11,,637.11,309.27,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L GREENFIELD SPUR FROM DELHI-VADODARA GREENFIELD EXPRESSWAY NEAR BANDIKUI TO JAIPUR - [N24001557,1636.15,,1636.15,562.13,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,DEVELOPMENT OF SIX LANE JHANKI SARGI OF NH 130 CD FROM KM.0+000 TO 42+800 UNDER RAIPUR VISAKHAPATTNA - [N24001593,1368.19,,1368.19,734.62,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4/6L OF SPUR TO HARIDWAR (GREENFIELD) FROM KM. 0.000 TO KM. 49.000 - [N24001628,2155.95,,2155.95,1026.0,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L OF MH/KN BORDER (NIMBAL VILLAGE) TO KN/TS BORDER (SINGNODI VILLAGE) FROM KM. 26.000 TO KM. 97.000 - [N24001676,2718.46,,2718.46,159.7,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,DEVELOPMENT OF 6 LANE JALANDHAR BYPASS FROM KAHLWAN NATIONAL HIGHWAY 03 DESIGN KM 0.00 ENDING AT K - [N24001637,1754.84,,1754.84,923.06,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,4L OF AMRITSAR GHOMAN TANDA UNA SECTION FROM KM 8.270 TO KM 54.000 OF NH 503A PACKAGE I - [N24001643,857.91,,857.91,105.75,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,DELHI-AMRITSAR-KATRA EXPRESSWAY (PHASE-II PKG-XV) [JUNCTION WITH HIRANAGAR ROAD NEAR VILLAGE GURHA B - [N24001552,2714.95,,3198.57,2484.16,,0,0.17813219396305655
ROAD TRANSPORT AND HIGHWAYS,6L OF EXISTING 4L FROM GUNDLAPOCHAMPALLY TO BOWENPALLY FROM KM 471.300 TO KM 481.331 OF NH-44 - [N24001556,521.53,,521.53,193.05,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,"4L BYPASSES FOR JAGATPUR, B4ABUGANJ, UNCHAHAR, ALAPUR BYPASS, AND SAI RIVER BRIDGE OF RAEBARELI- PRA - [N24001815",1699.0,,1699.0,64.39,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,"6 LANING OF EXISTING 4-LANE STRETCH FROM KALKALLU AT KM.454+000 TO GUNDLA POCHAMPALLY AT KM.471+000, - [N24001555",955.49,,955.49,138.71,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,"IMPROVEMENT AND UP-GRADATION OF EXISTING ROAD TO 2/4L PS FROM KM 40.000 TO 88.750, START OF KHUTAR B - [N24001727",762.62,,762.62,275.02,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 6- LANE BRIDGE AND ITS APPROACHES ACROSS RIVER GANGA AS PART OF PATNA RING ROAD (NH- - [N24002062,3012.27,,3012.27,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF FOUR LANE HIGHWAY FROM GHAZIPUR BALLIA UP BIHAR STATE BORDER (GREENFIELD) SECTION OF - [N24002088,1493.5,,1493.5,408.73,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,WIDENING TO 6L OF EXISTING 4L JETPUR - GONDAL - RAJKOT SECTION FROM KM. 117.600 TO KM. 185.00 ON NH- - [N24002035,2070.44,,2070.44,74.79,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF NEW DOUBLE TIER 4 LANE ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI - [N24002107,1382.0,,1382.0,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CORRIDOR EFFICIENCY IMPROVEMENT INCLUDING REMOVAL OF BLACK SPOTS IN LAKHANPUR - SAMBA SECTION OF NH- - [N24001619,200.05,200.0,208.92,67.57,,0,0.04433891527118208
ROAD TRANSPORT AND HIGHWAYS,6L WITH ACCESS CONTROL PROVISION SAHARANPUR BYPASS TO GANESHPUR SECTION FROM 13.89 KM TO 41.820 KM O - [N24001629,796.65,,796.65,189.18,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF VADUGAPATTI TO THERKUVENGANALLUR (RAJAPALYAM) SECTION FROM KM 36.000 TO KM 71.600 OF NH744 UND - [N24002114,1097.59,,1097.59,314.95,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,"ADDITIONAL WORKS (2VUPS, MR-10 JUNCTION FLYOVER AND UNDERPASS) IN SIX LANE INDORE-DEWAS SECTION OF N - [N24001765",207.77,,207.77,36.27,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 6 LANE DURG RAIPUR ARANG BYPASS PKG 1 SECTION OF NH 53 FROM CH 0.000 TO CH 44.50 - [N24002045,1828.0,,1828.0,318.96,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L FROM SANKESHWAR BYPASS TO MH KNT BORDER FROM KM. 555.017 TO KM. 592.853 OF NH-48 (PKG II) - [N24001598,1388.7,,1388.7,37.42,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,ELEVATED CORRIDOR IN RANCHI CITY FROM KM 0.00 TO KM 3.260 OF NH-75 INCLUDING DOWN RAMP ON NH-23 FROM - [N24001594,534.73,,534.73,,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XVII) [KM. 69.800 TO KM. 79.783 OF SPUR] (BHOJ - MORBE) - [N24001608,2208.68,,2208.68,352.87,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,DEVELOPMENT OF SIX-LANE ACCESS CONTROLLED HIGHWAY FROM ADHOYA MUSALMANA (AMBALA DISTRICT) TO SADOPUR - [N24002041,1491.71,,1491.71,527.84,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,BANGALORE/TN BORDER TO HOSKOTE - [N24001674,1240.6,,1240.6,511.97,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,DEVELOPMENT OF SIX-LANE ACCESS CONTROLLED HIGHWAY FROM GOGWAN JALALPUR (SHAMLI DISTRICT) TO RANIPUR - [N24002036,1843.59,,1843.59,716.12,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L SPUR OF SHAMLI-MUZZAFARNAGAR CONNECTING NH- 709AD (PANIPAT-SHAMLI-MUZAFFARNAGAR) AND NH-58 (MEERUT - [N24001726,391.26,,391.26,14.12,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF BEAS-MEHTA-BATALA-DERA BABA NANAK FROM INTERSECTION WITH JALANDHAR-AMRITSAR HIGHWAY (NH-3) NEA - [N24002101,809.51,,809.51,114.83,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 4-LANE HIGHWAY FROM SAMARLAKOTA TO ACHAMPETA JUNCTION (FROM KM. 0.000 TO KM. 12.250 - [N24001856,648.75,,648.75,75.0,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 4-LANE FROM BARELA TO MANEGAON SECTION OF NH-30 FROM DESIGN CH. 2.900 TO DESIGN CH. - [N24002068,652.33,,652.33,183.64,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF AMRITSAR BYPASS FROM NEW TARN TARAN ROAD TO AJNALA ROAD FROM DESIGN KM. 0.750 TO DESI - [N24001642,1474.77,,1474.77,384.91,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,"CONSTRUCTION OF 1 NOS ROB, 2 NOS VUPS, SERVICE ROADS, PROVISION OF LIGHTING AND CONSTRUCTION OF OTHE - [N24001987",152.05,,152.05,58.09,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 4 LANE GREEN FIELD NORTHERN EAST SIDE GORAKHPUR BYPASS (26.616 KMS) STARTING FROM NH - [N24002096,1973.98,,1973.98,416.98,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,ADDITIONAL STRUCTURES ON 6LGURGAON-JAIPUR SECTION OF NH-48 BETWEEN KM 42.700 TO KM 273.00 - [N24002058,409.64,,409.64,175.26,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 4 LANE ELEVATED SECTION AND AT- GRADE IMPROVEMENTS AT BEGUSARAI TOWN SECTION OF NH-3 - [N24001699,312.58,,312.58,113.94,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF NEW 4 LANE PRAYAGRAJ SOUTHERN BYPASS FROM DESIGN KM 50.860 (NABABA URF NIBI KALA UPA - [N24002106,993.77,,349.48,57.5,,0,-0.6483290902321462
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF FOUR-LANE “WESTERN SIDE SPUR OF RAMPUR-RUDRAPUR SECTION CONNECTING NH-24 TO NH-87 BY - [N24002090,646.27,,646.27,38.85,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4 LANING OF JAGADHRI TAJEWALA ROAD SECTION OF NH 907 (OLD NH 73A) UNDER NH(O) (PKG 1) IN THE STATE O - [N24001635,1269.5,,1269.5,151.0,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,"IMPROVEMENT , UP-GRADATION OF NH-734 SECTION OF MORADABAD - THAKURDWARA - KASHIPUR: “PACKAGE-I: MORA - [N24002093",1841.92,,1841.92,163.42,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L FROM BELGAUM TO SANKESHWAR BYPASS FROM KM 515.000 TO KM 555.017 OF NH 48 - [N24001679,1479.3,,1479.3,47.44,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,2,4.0,,5.0,6.0,,0,0.25
ROAD TRANSPORT AND HIGHWAYS,BALANCE WORKS OF 4L PANVEL-INDAPUR SECTION OF NH-66 (OLD NH-17) FROM KM 42.300 (KASU) TO KM 84.600 ( - [N24001607,332.0,,332.0,184.34,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L GREENFIELD A. MALOUT BYPASS FROM CH. KM 44.500 TO CH. KM 35.500 ON NH-07 AND CH. KM 0.000 TO KM 6 - [N24001638,646.42,,646.42,481.67,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 4 LANE ELEVATED HIGHWAY AND AT- GRADE IMPROVEMENTS AT GOPALGANJ TOWN FROM DESIGN CH: - [N24001702,184.9,185.0,185.0,146.04,,0,0.0005408328826392337
ROAD TRANSPORT AND HIGHWAYS,UPGRADATION OF EXISTING 4 LANE ISMAILABAD-AMBALA SECTION (KM. 0+000 TO KM 42+500) (PART OF AMBALA-KO - [N24002037,609.32,609.0,609.0,18.53,,0,-0.0005251756055932022
ROAD TRANSPORT AND HIGHWAYS,SIX LANING OF PARAVOOR(DESIGN KM. 417+000) TO KOTTUKULANGARA(DESIGN KM. 454+500) SECTION OF NEW NH-6 - [N24001649,3273.61,,3273.61,340.49,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF KARWAR (KM. 281.980 OF NH-62 NAGAUR ROAD) TO DANGIYAVAS OF JODHPUR RING ROAD (PKG-II) - [N24001558,736.75,,736.75,181.91,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,CONSTRUCTION OF 6 LANE DURG RAIPUR ARANG BYPASS PKG 2 SECTION OF NH 53 FROM CH 44+500 TO CH.92+230 I - [N24002046,1958.94,1959.0,1958.94,585.16,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L GREENFIELD ROAD CONNECTING NORTH AND SOUTH INDUSTRIAL CLUSTER OF KHANDALERU CREEK NEAR KRISHNAPAT - [N24001979,609.43,,609.43,25.24,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,4L OF TWIN TUBE TUNNEL CONFIGURATION INCLUDING APPROACHES FROM MAROG TO DIGDOL (FROM KM.154.210 TO K - [N24001627,1912.17,,1912.17,32.75,,0,0.0
ROAD TRANSPORT AND HIGHWAYS,6L ACCESS CONTROLLED HIGHWAY FROM DND MAHARANI BAGH JN. WITH JAITPUR PUSHTA ROAD OF NH 148NA FROM - [N24001773,1467.44,,1942.89,888.96,,0,0.3239996183830344
ROAD TRANSPORT AND HIGHWAYS,6L KANTAKAPALLE – SABBAVARAM SECTION OF NH-130CD ROAD FROM KM 445.100 TO KM 464.662 (PKG-4) - [N24001836,824.29,,924.0,345.76,,0,0.12096470902231016
ROAD TRANSPORT AND HIGHWAYS,FOUR LANING OF NERALURU TO THORAPALLI AGRAHARAM SECTION OF NH-844 (PKG-I) FROM KM.0+000 TO KM.23+350 - [N24001693,1751.18,,1757.27,49.69,,0,0.00347765506686915
